"age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
73,4,151255,16,10,3,6,2,5,1,0,0,75,3,1
39,3,98886,6,4,1,9,1,5,2,4508,0,40,3,1
25,3,238673,16,10,2,8,2,5,2,0,0,40,3,1
31,3,137991,16,10,1,13,6,5,1,0,0,20,3,1
51,3,85942,16,10,3,13,2,5,1,0,0,32,3,1
39,3,85783,10,13,1,2,6,5,1,0,0,28,3,1
31,3,174789,10,13,3,7,4,5,2,0,0,40,3,1
21,3,457162,16,10,2,13,4,3,2,0,0,17,3,1
46,3,176026,10,13,3,5,2,5,2,27828,0,50,3,2
73,3,88594,12,9,3,5,2,5,1,0,0,35,3,1
41,3,311101,12,9,3,4,2,5,2,0,0,40,3,1
20,3,273989,12,9,2,15,4,5,2,0,0,40,3,1
27,3,370242,8,12,2,9,2,5,2,0,0,30,3,1
24,3,194630,10,13,2,11,2,5,2,0,0,35,3,1
20,3,313817,16,10,1,4,1,5,2,0,0,40,3,1
39,3,195843,9,11,2,8,4,5,2,0,0,40,3,1
27,3,203160,10,13,2,7,2,5,2,0,0,28,3,1
33,3,175856,2,7,1,13,1,5,2,0,0,60,3,1
33,3,75435,12,9,1,7,1,1,2,0,0,40,3,1
36,5,291676,7,5,1,4,1,3,2,0,0,40,3,1
55,3,192869,16,10,1,5,1,5,2,0,0,36,3,1
19,3,124464,16,10,2,8,4,5,2,0,0,40,3,1
35,3,98776,12,9,2,5,2,5,2,0,0,60,3,1
34,3,107960,5,3,2,8,3,2,2,0,0,40,1,1
62,5,312286,15,15,3,11,2,5,1,0,0,35,3,1
33,4,48520,16,10,1,4,1,5,2,0,0,40,3,2
39,3,224541,7,5,1,4,1,5,2,4386,0,55,3,1
36,5,237713,16,10,1,14,1,5,2,0,0,40,3,1
41,3,309990,10,13,3,2,5,5,1,0,0,33,3,1
39,4,37019,12,9,1,4,1,5,2,0,0,60,3,1
18,3,170183,12,9,2,2,4,5,1,0,0,10,3,1
61,3,142988,16,10,1,5,1,5,2,15024,0,45,3,2
20,2,163205,9,11,2,2,4,5,1,0,0,36,3,1
35,4,455379,12,9,1,15,1,5,2,0,0,65,3,2
27,3,104423,12,9,2,8,4,5,2,0,0,40,3,1
66,3,104936,1,6,3,9,5,5,1,0,0,38,3,1
21,3,542610,12,9,2,15,3,3,2,0,0,40,3,1
20,3,208117,16,10,2,9,4,5,1,0,0,18,3,1
34,3,105141,16,10,3,2,4,5,2,0,0,40,3,1
63,3,156120,5,3,2,10,2,5,1,0,0,50,4,1
31,3,213339,12,9,3,14,2,5,1,0,0,40,3,1
41,3,177989,11,16,1,11,1,5,2,0,2051,60,3,1
64,5,107732,4,2,1,6,1,4,2,0,0,45,5,1
32,3,312403,10,13,2,5,2,5,1,0,0,40,3,1
30,5,176992,12,9,1,15,1,5,2,0,0,50,3,2
36,4,84294,10,13,1,6,1,5,2,0,0,72,3,1
22,3,143062,16,10,2,6,4,5,2,0,0,12,3,1
53,5,139671,16,10,1,5,1,5,2,0,0,50,3,1
50,3,116814,12,9,3,2,2,1,1,0,0,40,3,1
36,3,37778,10,13,1,5,1,5,2,0,0,40,3,1
41,4,240900,2,7,1,5,1,5,2,0,0,40,3,1
55,3,202652,10,13,2,5,2,5,1,0,0,35,3,1
38,3,52187,10,13,1,13,1,5,2,15024,0,50,3,2
28,3,349751,10,13,2,5,2,3,2,2174,0,50,3,1
24,5,238384,10,13,2,11,4,5,1,0,0,37,3,1
60,3,209844,16,10,3,2,3,5,1,0,0,40,3,1
54,3,333301,1,6,1,9,1,3,2,0,0,40,3,1
27,4,214974,12,9,1,4,1,5,2,0,0,60,3,1
30,3,113453,13,14,1,11,6,5,1,0,0,30,3,1
54,3,162238,12,9,3,15,2,5,2,0,0,45,3,1
44,3,98779,16,10,1,4,1,5,2,5178,0,40,3,2
52,3,165001,12,9,1,15,1,5,2,0,0,60,3,2
18,3,78528,2,7,2,9,4,5,2,0,0,20,3,1
55,3,353881,6,4,1,15,1,5,2,0,0,50,3,1
35,3,251396,10,13,1,11,1,5,2,0,0,50,3,2
37,3,178100,10,13,3,5,2,5,1,0,0,40,3,2
22,3,416165,16,10,2,2,4,5,1,0,0,40,3,1
45,3,177536,10,13,1,5,1,5,2,0,0,45,2,2
38,3,203717,10,13,1,6,1,5,2,0,0,60,3,1
48,3,107231,10,13,1,11,1,5,2,0,0,40,3,1
35,3,106448,9,11,1,9,1,5,2,0,0,40,3,1
21,3,196816,9,11,1,4,3,5,2,0,0,50,3,1
37,4,191342,12,9,1,4,1,2,2,0,0,60,1,2
18,3,170194,2,7,2,13,4,5,2,0,0,25,3,1
26,3,113587,1,6,3,8,4,5,2,0,0,35,3,1
48,4,72425,10,13,1,4,1,5,2,0,0,50,3,1
51,3,217480,16,10,3,2,2,3,2,8614,0,40,3,2
52,3,120914,16,10,1,4,1,5,2,0,0,40,3,1
32,5,33945,10,13,1,6,1,5,2,0,0,40,3,2
39,4,199753,10,13,1,9,1,5,2,0,0,60,3,1
51,3,144284,10,13,1,11,1,5,2,0,0,40,3,2
54,3,53833,10,13,1,13,1,5,2,0,0,50,3,1
21,3,151158,16,10,2,11,2,5,1,0,0,25,3,1
43,3,125577,12,9,3,2,5,3,1,0,0,40,3,1
32,3,242323,16,10,2,2,4,5,1,0,0,40,3,1
31,5,195181,13,14,1,11,1,5,2,0,0,35,3,2
26,3,341672,16,10,2,2,3,2,2,0,0,60,1,1
35,3,116369,12,9,2,4,2,5,2,0,0,40,3,1
73,3,113446,5,3,1,5,1,5,2,0,0,54,3,2
25,4,121285,10,13,2,13,2,5,1,0,0,40,3,1
58,4,25124,9,11,1,6,1,5,2,0,2377,65,3,1
32,3,182274,12,9,3,9,4,5,1,0,0,37,3,1
28,3,103548,10,13,1,11,1,5,2,0,0,40,3,1
41,4,38434,13,14,2,13,2,5,1,0,0,30,3,1
53,4,317313,12,9,1,4,1,5,2,0,0,48,3,1
49,3,177543,12,9,3,2,5,5,1,0,0,35,3,1
55,3,139834,10,13,1,11,1,5,2,0,0,40,3,2
29,3,118478,16,10,1,2,6,5,1,7298,0,50,3,2
28,4,147951,9,11,1,6,1,5,2,0,0,80,3,1
44,3,201734,12,9,1,4,1,5,2,0,0,45,3,1
41,3,198196,13,14,1,5,1,5,2,0,0,45,3,2
26,3,141876,9,11,1,13,1,5,2,3103,0,45,3,2
23,3,325179,12,9,1,13,1,5,2,0,0,40,3,2
37,4,143774,10,13,1,11,6,5,1,0,0,40,2,2
23,3,152328,10,13,2,11,4,5,2,13550,0,50,3,2
33,3,479600,16,10,2,9,5,3,1,0,0,40,3,1
44,3,180599,12,9,2,4,4,5,2,0,0,40,3,2
21,3,448026,16,10,2,12,4,5,2,2907,0,30,3,1
36,3,300333,2,7,1,5,1,5,2,0,0,40,3,1
44,5,184105,10,13,1,2,1,5,2,5013,0,40,3,1
23,3,202084,12,9,2,9,5,3,1,0,0,40,3,1
26,3,29515,12,9,3,5,4,5,2,0,0,40,3,1
32,3,247328,5,3,2,9,2,5,2,0,0,40,3,1
31,3,188246,16,10,1,7,1,5,2,0,0,40,3,2
50,5,105788,12,9,3,5,5,3,1,6497,0,35,3,1
18,4,352640,16,10,2,2,4,5,1,0,0,20,3,1
49,3,132576,10,13,1,5,1,5,2,0,0,50,3,2
59,3,128829,12,9,3,9,2,5,1,0,0,40,3,1
38,3,93140,12,9,3,8,5,3,1,0,0,28,3,1
50,4,155965,16,10,1,13,1,5,2,0,0,55,3,1
51,4,335902,16,10,1,4,1,5,2,0,1672,55,3,1
22,3,158522,16,10,2,8,4,2,2,0,0,35,3,1
54,3,174806,12,9,1,8,6,5,1,0,0,40,3,2
37,3,32207,12,9,2,15,2,5,2,0,0,40,3,1
31,3,43607,10,13,3,2,5,5,2,0,0,60,3,1
67,5,168224,10,13,1,5,1,5,2,0,0,40,3,1
21,3,311376,16,10,2,5,3,5,1,0,0,40,3,1
30,3,101562,12,9,2,2,2,5,1,0,0,40,3,1
32,5,267859,16,10,1,12,1,5,2,0,0,50,3,1
36,3,86143,9,11,2,4,4,2,2,0,0,40,3,1
33,5,217304,10,13,2,2,2,3,2,0,0,40,3,1
37,3,410034,12,9,1,4,1,5,2,0,0,56,3,1
29,3,293073,15,15,1,11,1,5,2,7298,0,48,3,2
26,3,247425,16,10,2,13,2,3,2,0,0,40,3,1
51,3,128338,6,4,1,11,1,5,2,0,0,40,3,1
39,3,189344,12,9,1,8,1,5,2,0,0,40,3,1
18,3,366154,12,9,2,9,2,5,2,0,0,30,3,1
52,3,163051,3,8,1,8,1,5,2,0,1628,40,3,1
31,3,437200,16,10,1,6,1,5,2,0,0,40,3,1
45,3,323798,10,13,1,5,1,5,2,7298,0,53,3,2
38,3,182570,16,10,1,8,1,5,2,0,0,38,3,1
21,3,200318,8,12,2,13,2,5,1,0,0,35,3,1
33,3,48520,12,9,3,7,2,5,2,0,0,40,3,1
39,3,130007,16,10,3,4,5,5,2,0,0,40,3,1
31,3,166248,12,9,1,8,1,5,2,0,0,40,3,1
43,3,203554,10,13,1,5,1,5,2,0,1902,50,3,2
33,4,291333,10,13,1,5,1,5,2,7298,0,45,3,2
49,4,39140,12,9,1,6,1,5,2,0,0,60,3,1
41,3,266439,12,9,1,8,1,5,2,0,0,40,3,1
55,4,126840,16,10,3,8,2,5,2,0,0,40,3,1
52,3,166419,16,10,3,2,2,3,1,0,0,37,3,1
42,3,287129,10,13,3,11,2,3,2,0,0,40,3,1
24,3,206827,16,10,2,2,4,5,1,0,0,30,3,1
42,3,173888,12,9,1,2,2,5,2,0,0,52,3,1
41,5,253250,10,13,1,5,1,5,2,7298,0,40,3,2
35,3,337239,12,9,1,8,1,5,2,0,0,40,3,1
54,2,201127,13,14,3,5,2,5,2,0,0,42,3,2
24,3,403107,5,3,2,7,3,5,2,0,0,40,3,1
57,2,223892,10,13,1,5,6,5,1,0,0,40,3,2
58,5,191318,13,14,1,5,1,5,2,15024,0,40,3,2
32,3,394708,12,9,2,9,5,3,2,0,0,40,3,1
22,3,119474,12,9,2,13,4,5,1,1055,0,25,3,1
20,3,419984,12,9,3,9,5,5,1,0,0,25,3,1
51,3,190678,12,9,3,11,5,3,1,0,0,40,4,1
26,5,197897,12,9,2,2,4,3,1,0,0,20,2,1
33,3,286675,2,7,1,4,1,5,2,0,0,40,3,1
19,3,191986,1,6,2,13,5,5,1,0,0,40,3,1
50,4,90525,12,9,1,9,6,5,1,15024,0,20,3,2
32,3,56150,12,9,1,13,1,5,2,0,0,40,3,1
51,5,248327,10,13,1,15,1,3,2,0,0,40,3,2
18,3,90860,16,10,2,13,4,2,1,0,0,20,3,1
35,2,104858,13,14,1,5,1,5,2,0,0,50,3,2
46,3,196707,12,9,3,4,2,5,2,0,0,55,3,1
37,3,29430,12,9,3,13,5,5,2,0,0,45,3,1
45,3,54038,16,10,1,2,6,5,1,0,1902,20,3,2
63,3,281025,7,5,1,7,1,5,2,0,0,32,3,1
53,3,258832,12,9,2,9,3,2,2,0,0,10,1,1
24,3,131220,12,9,2,2,4,3,1,0,0,40,3,1
43,3,315971,8,12,2,11,2,5,1,0,0,32,4,2
47,3,265097,12,9,1,8,1,5,2,0,0,40,3,1
41,3,185057,12,9,2,5,5,5,1,0,0,40,3,1
27,3,169557,12,9,3,8,2,5,2,6849,0,40,3,1
35,4,333636,12,9,1,5,1,3,2,0,0,75,3,1
19,3,181652,16,10,2,2,4,5,1,0,0,24,3,1
47,3,34307,16,10,3,9,2,5,1,0,0,35,3,1
25,2,198813,10,13,2,2,5,3,1,0,1590,40,3,1
59,5,240030,15,15,1,5,1,5,2,0,0,40,3,2
28,3,226089,1,6,2,8,5,5,1,0,0,40,3,1
17,3,190941,1,6,2,13,4,5,1,0,0,20,3,1
21,3,160261,16,10,2,5,4,2,2,2463,0,50,2,1
31,3,208458,12,9,3,13,5,4,1,0,0,40,3,1
49,3,112761,12,9,3,7,2,5,1,0,0,40,3,1
48,5,67716,13,14,1,11,1,5,2,7688,0,50,3,2
60,4,121076,11,16,3,13,2,5,2,0,0,20,3,1
33,4,182556,3,8,2,15,2,5,2,0,0,40,3,1
40,3,231348,12,9,1,4,1,5,2,0,0,40,3,1
42,3,55395,16,10,1,4,1,5,2,0,0,52,3,1
34,3,344073,12,9,1,15,1,5,2,5013,0,40,3,1
38,2,318912,9,11,3,2,4,3,2,0,0,52,3,1
58,4,237546,16,10,1,5,1,5,2,0,0,70,3,2
20,3,346341,16,10,2,2,2,5,1,0,0,40,4,1
52,3,305090,16,10,3,13,3,5,1,0,0,55,3,1
22,5,198478,16,10,1,12,1,5,2,0,0,40,3,1
24,3,321435,10,13,1,6,1,5,2,0,0,35,3,2
39,3,259716,12,9,3,8,5,5,1,0,0,40,3,1
41,3,191547,13,14,1,5,1,5,2,99999,0,55,3,2
56,3,225927,7,5,1,4,1,5,2,2580,0,40,3,1
21,3,256504,12,9,2,9,2,5,1,0,0,40,3,1
29,3,168526,12,9,3,13,5,5,1,0,0,25,3,1
45,3,44489,9,11,3,9,2,5,2,0,0,10,3,1
44,5,159449,16,10,1,12,1,5,2,0,0,80,3,2
54,3,387540,13,14,1,11,1,5,2,0,0,45,3,2
24,3,314819,16,10,2,4,2,5,2,2174,0,40,3,1
40,3,34722,10,13,1,5,1,5,2,0,0,50,3,1
43,5,125831,10,13,2,11,4,5,2,99999,0,60,3,2
41,4,264663,2,7,3,9,2,5,1,0,0,40,3,1
32,3,294121,9,11,3,2,2,5,1,0,0,40,3,1
31,3,83912,10,13,1,2,6,5,1,0,0,25,3,1
26,3,241626,12,9,3,2,2,5,2,0,0,40,3,1
50,5,137815,10,13,1,4,1,5,2,0,0,40,3,2
62,4,153891,9,11,1,5,1,5,2,3137,0,40,3,1
24,3,83774,12,9,1,9,1,5,2,2885,0,45,3,1
58,3,199067,10,13,3,5,2,5,2,0,0,65,3,2
44,4,57233,16,10,1,4,1,5,2,0,0,40,3,2
44,3,211517,3,8,3,9,2,5,2,0,0,40,3,1
37,4,132879,16,10,1,15,1,5,2,0,0,50,3,2
65,4,72776,6,4,2,6,2,5,2,2964,0,40,3,1
33,3,54318,12,9,1,4,1,5,2,0,0,40,3,2
56,4,174564,13,14,1,11,1,5,2,0,0,60,3,2
35,3,179579,13,14,1,5,1,5,2,0,1977,48,3,2
33,3,187618,10,13,2,11,4,5,2,0,1741,40,3,1
35,3,186819,10,13,1,14,1,5,2,0,0,48,3,1
47,4,60087,16,10,1,5,2,5,1,0,0,60,3,1
35,4,28987,7,5,1,4,1,1,2,0,0,96,3,1
56,3,187355,16,10,3,13,5,5,1,0,0,40,3,1
29,4,218555,13,14,2,11,4,5,2,0,0,40,3,1
53,4,94214,15,15,1,11,1,2,2,7298,0,50,1,2
42,3,204729,9,11,3,13,5,3,1,0,0,25,3,1
24,3,236696,10,13,2,14,2,5,2,0,0,50,1,1
33,3,179747,12,9,1,8,1,5,2,0,0,40,3,1
42,3,187322,1,6,1,13,1,5,2,0,0,45,3,1
38,5,116975,16,10,1,12,1,5,2,0,1887,50,3,2
32,3,205950,12,9,2,8,4,5,2,0,0,40,3,1
20,4,190968,6,4,2,4,4,5,2,0,0,20,3,1
32,3,160458,12,9,1,4,1,5,2,0,0,50,3,1
28,5,190911,16,10,1,12,1,5,2,0,0,40,3,2
51,3,85382,12,9,1,4,1,5,2,0,0,55,3,2
41,5,129793,12,9,2,9,4,5,2,0,0,30,3,1
37,5,270181,8,12,1,9,5,3,1,0,0,50,3,1
23,3,243723,12,9,1,9,6,5,1,0,0,40,3,1
40,3,168113,12,9,1,4,1,5,2,0,0,40,3,1
47,3,652784,1,6,1,8,1,5,2,0,0,40,3,1
46,4,315984,12,9,1,5,1,5,2,0,0,50,3,1
24,3,311311,10,13,2,13,2,5,2,0,0,40,3,1
40,3,111336,12,9,3,8,5,3,1,0,0,28,3,1
30,4,100252,12,9,1,8,4,2,2,0,0,60,4,1
41,5,186990,15,15,3,11,2,4,1,0,0,52,3,2
37,5,241633,10,13,1,2,6,3,1,0,0,45,3,2
49,2,252616,12,9,1,15,1,2,2,0,0,40,1,1
41,2,46366,10,13,1,5,6,3,1,0,0,50,3,2
52,5,266138,9,11,1,5,1,5,2,0,0,35,3,1
23,3,32732,16,10,2,13,2,5,2,0,0,50,3,1
34,3,361978,12,9,3,4,5,3,1,1471,0,40,3,1
25,5,77661,10,13,2,5,2,5,1,0,2444,40,3,2
44,4,60087,12,9,1,4,1,5,2,0,0,45,3,2
31,5,197550,12,9,3,11,5,5,2,0,0,33,3,1
53,3,170701,10,13,3,2,5,5,1,0,0,40,3,1
62,3,159822,12,9,1,5,1,5,2,0,0,50,3,1
35,3,211494,10,13,2,5,2,5,2,0,1876,55,3,1
30,2,340899,10,13,2,11,2,5,2,0,0,40,3,1
48,5,224752,12,9,1,2,6,5,1,0,0,40,3,2
36,3,102568,10,13,2,11,2,5,1,0,0,40,3,2
32,3,220690,2,7,3,9,2,5,2,0,0,33,3,1
22,3,303170,16,10,2,10,4,5,1,0,0,28,3,1
19,3,192162,12,9,2,11,2,5,1,0,0,40,3,1
26,3,201635,12,9,2,2,2,5,1,0,0,40,3,1
56,5,133728,16,10,1,5,1,5,2,0,0,35,3,2
45,3,347025,6,4,3,9,5,5,1,0,0,21,3,1
23,3,110998,16,10,2,2,4,2,1,0,0,40,1,1
31,3,122347,12,9,3,7,2,5,2,0,0,40,3,1
30,3,127875,2,7,2,13,5,5,1,0,0,8,3,1
42,3,167534,12,9,1,7,1,5,2,5013,0,35,3,1
27,5,152560,15,15,1,11,1,5,2,0,0,60,3,1
37,3,265144,10,13,1,5,1,5,2,0,0,50,3,2
31,3,302679,12,9,2,8,2,5,2,0,0,60,3,1
33,3,290763,10,13,3,11,2,5,1,0,0,40,3,1
64,3,86837,14,1,1,7,1,2,2,0,0,40,1,1
32,3,147118,12,9,3,9,2,5,1,0,0,40,3,1
37,3,169469,16,10,1,4,1,5,2,0,0,40,3,1
25,3,189334,2,7,1,15,1,5,2,0,0,40,3,1
49,3,139571,12,9,1,2,1,5,2,4064,0,40,3,1
36,3,111545,10,13,1,11,1,5,2,0,1902,40,3,2
67,3,72776,16,10,1,7,1,5,2,10566,0,15,3,1
54,3,307973,12,9,1,7,1,5,2,0,0,40,3,2
45,5,211666,11,16,2,11,2,5,1,0,0,40,3,2
30,3,143766,16,10,2,4,2,5,2,0,0,40,3,1
39,5,112812,12,9,1,12,3,5,1,0,0,40,3,1
57,3,43290,1,6,3,9,2,1,1,0,0,20,3,1
57,3,111385,1,6,2,9,2,5,2,0,0,40,3,1
23,4,145744,12,9,1,6,1,5,2,0,0,40,3,1
49,5,126754,12,9,1,9,3,5,2,0,0,40,2,1
46,5,54260,10,13,1,11,1,5,2,0,0,10,3,2
41,5,34895,10,13,2,14,2,5,1,0,0,43,3,1
44,3,166740,9,11,1,14,1,5,2,0,0,45,3,1
25,3,143062,10,13,2,9,4,5,1,2463,0,30,3,1
34,5,191957,10,13,1,4,1,3,2,0,0,45,3,2
24,3,109456,10,13,2,13,4,5,2,0,0,25,3,1
32,3,198183,10,13,2,5,2,5,1,0,0,45,3,1
27,5,157449,12,9,1,14,1,5,2,0,0,50,3,2
67,3,53874,3,8,1,8,1,3,2,0,0,40,3,1
36,3,191754,12,9,1,4,1,5,2,0,0,40,3,1
40,3,320071,16,10,3,5,2,5,2,0,1408,48,3,1
24,3,164574,12,9,1,15,1,5,2,0,0,40,3,1
46,3,185870,10,13,1,13,1,5,2,0,1902,40,3,2
44,5,165745,12,9,3,2,5,5,1,0,0,38,3,1
23,4,40323,16,10,1,4,1,5,2,0,0,40,3,2
46,3,199378,15,15,2,11,2,5,2,0,0,90,3,1
31,3,289889,9,11,2,14,2,5,2,0,0,40,3,1
21,5,152200,16,10,1,12,4,3,2,0,0,40,3,1
61,3,198231,12,9,1,4,1,5,2,0,0,40,3,2
71,4,28865,12,9,1,6,1,5,2,0,0,15,3,1
42,3,26915,10,13,1,5,1,5,2,0,0,40,3,2
21,5,204034,16,10,2,9,2,5,1,0,0,16,3,1
21,3,243368,14,1,2,6,2,5,2,0,0,25,3,1
28,5,191088,10,13,3,11,2,5,1,2354,0,60,3,1
27,5,194515,8,12,2,11,4,3,1,0,0,37,3,1
32,3,28984,16,10,2,9,2,5,1,0,2001,25,3,1
47,3,125892,12,9,3,7,2,5,2,0,0,40,3,1
22,3,37932,8,12,2,5,2,5,2,0,0,35,2,1
56,3,249751,12,9,1,14,1,5,2,0,0,40,3,1
20,3,191948,12,9,1,9,3,5,1,0,0,40,3,1
30,3,97306,16,10,2,13,2,5,1,0,0,40,3,1
22,3,176178,16,10,2,9,4,5,1,0,0,25,3,1
28,3,142764,9,11,1,4,1,5,2,7688,0,45,3,2
50,3,148431,13,14,1,5,1,5,2,0,0,55,3,2
66,5,148380,12,9,1,8,6,5,1,1424,0,10,3,1
38,3,314890,16,10,2,9,2,5,2,0,0,46,3,1
62,3,177493,3,8,1,5,1,5,2,0,0,30,3,1
36,2,327435,13,14,3,14,2,5,1,0,0,40,3,2
47,3,275967,1,6,1,4,1,5,2,0,0,35,3,1
25,3,176520,12,9,2,14,2,5,2,0,0,40,3,1
26,3,186463,16,10,1,15,1,5,2,0,0,40,3,1
37,3,50380,2,7,1,6,1,5,2,0,0,40,3,1
70,4,323987,6,4,1,4,1,5,2,0,0,8,3,1
52,3,192445,2,7,1,15,1,5,2,0,0,40,3,1
70,3,142851,7,5,1,5,1,5,2,0,0,18,3,1
19,5,42750,12,9,2,12,4,5,2,0,0,40,3,1
23,3,199011,2,7,2,4,4,5,2,0,0,3,3,1
37,3,98644,10,13,1,11,6,5,1,0,0,16,4,2
37,3,173963,2,7,3,13,5,3,1,0,0,40,3,1
45,5,284763,16,10,3,11,5,3,1,0,0,40,3,1
29,3,108775,10,13,1,5,1,5,2,0,0,50,3,2
56,4,233312,10,13,1,5,1,5,2,0,0,20,2,1
50,3,197826,13,14,1,14,1,5,2,0,0,40,3,1
20,3,123007,12,9,2,2,3,5,2,0,2001,30,3,1
26,3,264012,10,13,2,2,2,5,2,0,0,40,3,1
41,4,214247,15,15,1,11,1,5,2,0,2415,60,3,2
21,3,200121,12,9,2,7,4,5,2,0,0,40,3,1
48,4,138069,5,3,1,4,1,5,2,0,2042,50,3,1
22,3,33551,16,10,2,9,2,5,2,0,0,40,3,1
37,5,89083,8,12,1,9,1,5,2,0,0,35,3,1
47,3,369438,16,10,1,4,1,3,2,0,0,30,3,2
61,3,93997,10,13,3,13,5,5,2,0,0,40,3,1
47,5,169699,13,14,1,11,1,5,2,0,0,40,3,2
37,3,115429,12,9,1,4,1,5,2,0,0,25,3,1
46,5,96652,9,11,3,2,5,3,1,0,0,40,3,1
42,4,103759,12,9,1,13,1,5,2,0,0,48,3,1
41,3,54422,12,9,3,2,5,5,1,0,0,40,3,1
33,5,107215,7,5,1,9,1,5,2,0,0,40,3,1
24,3,194630,10,13,2,11,2,5,2,0,0,35,3,1
27,3,102142,8,12,2,14,2,5,2,0,0,40,3,1
40,2,134638,10,13,1,5,1,5,2,0,0,39,3,1
56,3,46920,1,6,1,8,1,5,2,0,0,40,3,1
35,2,207973,11,16,1,11,1,5,2,0,0,55,3,1
24,3,208946,9,11,2,4,2,5,2,0,0,40,3,1
73,4,252431,16,10,1,11,6,5,1,0,0,1,3,1
36,3,251730,16,10,2,13,2,5,2,0,0,50,3,1
31,3,301251,10,13,1,4,1,5,2,0,0,50,3,2
36,3,197274,12,9,2,7,2,3,2,0,0,40,3,1
37,3,106043,12,9,1,13,1,3,2,0,0,40,3,2
26,3,195636,10,13,2,11,2,5,1,0,0,55,3,1
20,3,237956,12,9,2,12,4,5,2,0,0,40,3,1
58,3,31532,10,13,1,11,1,5,2,0,0,40,3,2
45,5,276157,10,13,1,11,1,5,2,0,0,40,3,2
31,3,142921,10,13,2,14,2,5,1,0,0,40,3,1
44,3,217039,15,15,1,11,1,5,2,99999,0,60,3,2
19,5,259169,16,10,2,11,4,5,1,0,0,30,3,1
54,3,409173,12,9,1,14,1,3,2,0,0,50,3,2
31,5,73161,13,14,1,11,1,5,2,0,1740,40,3,1
27,3,241431,12,9,1,4,1,5,2,0,0,35,3,1
36,3,151764,16,10,1,13,1,5,2,5178,0,40,3,2
47,2,131726,16,10,3,2,2,5,2,0,1876,40,3,1
35,3,334291,10,13,1,5,1,5,2,0,0,45,3,1
42,3,67243,4,2,1,2,1,5,2,0,0,55,2,2
45,3,370261,10,13,3,5,2,5,1,0,0,40,3,1
70,3,573446,12,9,1,4,1,5,2,1455,0,40,3,1
27,5,189775,3,8,2,9,4,3,1,0,0,44,3,1
36,3,312206,12,9,1,11,1,5,2,0,0,60,3,2
23,3,86939,12,9,1,8,2,5,2,0,0,40,3,1
25,3,221757,10,13,2,5,2,5,2,0,0,50,3,1
45,4,213140,16,10,1,4,1,5,2,7688,0,45,3,2
24,3,308673,12,9,2,7,4,5,2,0,0,30,3,1
90,3,149069,8,12,1,13,1,5,2,0,1825,50,3,2
50,3,69345,12,9,1,8,1,5,2,0,1902,44,3,2
37,3,112158,12,9,1,4,1,5,2,7688,0,99,3,2
31,3,386299,16,10,2,2,2,5,1,0,0,40,3,1
17,3,61838,2,7,2,6,4,5,2,0,0,40,3,1
26,3,290286,16,10,2,2,2,3,2,0,0,38,3,1
41,3,143069,11,16,1,11,1,5,2,0,0,60,3,1
50,4,145714,12,9,1,5,1,5,2,0,0,60,3,2
45,4,285570,12,9,1,15,1,5,2,0,0,80,3,1
54,4,399705,16,10,1,13,1,5,2,0,0,55,3,2
54,3,186224,12,9,1,4,1,5,2,0,0,40,3,1
38,3,172918,12,9,2,8,4,5,2,0,0,40,3,1
22,3,198270,12,9,1,13,3,5,1,0,0,38,3,1
43,3,307767,12,9,1,8,1,5,2,0,0,40,3,1
30,3,169002,10,13,1,14,1,5,2,0,0,40,3,2
42,3,99203,12,9,3,4,2,5,2,3325,0,40,3,1
48,3,197836,16,10,1,8,1,5,2,0,0,40,3,2
56,3,140136,16,10,1,15,1,3,2,0,0,35,3,2
21,5,402230,16,10,2,2,5,5,2,0,0,36,3,1
45,3,167159,10,13,1,4,1,5,2,0,0,40,3,1
37,3,116409,15,15,1,5,1,5,2,0,0,40,3,2
38,5,105161,10,13,1,11,1,5,2,0,0,30,3,1
34,3,263908,16,10,1,13,1,5,2,0,0,50,3,1
29,3,189565,12,9,3,12,4,5,2,0,0,40,3,1
24,3,224059,12,9,1,8,1,5,2,0,0,40,3,1
35,3,240988,8,12,2,8,2,5,2,0,0,55,3,1
39,4,41017,1,6,1,15,1,5,2,0,0,70,3,1
73,4,214498,6,4,1,6,1,5,2,0,0,12,3,1
57,3,186361,9,11,2,9,4,5,1,0,0,40,3,1
35,4,165799,10,13,1,13,1,5,2,0,0,50,3,1
60,3,266983,12,9,1,7,1,5,2,0,0,32,3,1
54,3,226497,12,9,1,8,1,5,2,0,0,40,3,1
53,4,99516,10,13,1,4,1,5,2,0,0,40,3,1
23,3,177287,16,10,2,5,3,5,1,0,0,40,3,1
57,4,27385,16,10,1,5,1,5,2,0,0,48,3,2
27,4,147452,1,6,2,13,4,5,1,0,0,48,3,1
25,3,144334,12,9,2,5,4,3,2,0,0,40,3,1
38,3,217926,12,9,1,4,1,3,2,0,0,40,3,1
48,3,153312,16,10,1,13,1,3,2,0,0,60,3,2
24,3,126822,12,9,2,2,5,5,1,0,0,45,3,1
67,4,51415,16,10,1,13,1,5,2,0,0,40,3,1
20,3,171886,12,9,2,9,4,3,2,0,0,35,3,1
38,3,216319,11,16,1,11,1,2,2,0,0,40,1,2
54,3,279337,6,4,1,4,1,5,2,0,0,40,3,1
20,4,115085,16,10,2,6,4,5,2,0,0,40,3,1
